active,created_date,id,intent_name,notes,scope,source,tags,trigger_sentence,type,updated_date
True,2021-03-16T15:14:46,53f369b6-f34d-4725-96d6-3d59a6490e7a,110_SWIFTcode_S,,seed,variant,['btmarchvariants'],I need the swift code,TRIGGER,2021-03-16T15:14:46
True,2020-01-13T22:21:56,edd5f52e-b0f3-470e-a2a3-30ea4fb307dc,110_SWIFTcode_S,,seed,variant,['happy'],Give me the swift code for bankname.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,54510309-6af9-4f9c-af59-96f093b70e12,110_SWIFTcode_S,,seed,variant,['happy'],What is the address for the bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,cf073e7c-eb7b-4e23-b75f-da189ead52a2,110_SWIFTcode_S,,seed,variant,['happy'],How do I find my bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e6048fb1-d0c9-47d8-a0ec-53a269bfb868,110_SWIFTcode_S,,seed,variant,['happy'],I want a second bankname bank address?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,ed1b906a-e61f-40e0-9674-2f3ebf424599,110_SWIFTcode_S,,seed,variant,['happy'],What's the address and swift code for bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,58a53f85-2aa1-462b-87ec-2abb8a891074,110_SWIFTcode_S,,seed,variant,['happy'],What is the bank address of bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,585a5a1b-118b-4f30-aab8-dc8985406c90,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find out what the SWIFT code is?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,fa2c3d98-87fb-49f4-b2ba-b7052d394cc5,110_SWIFTcode_S,,seed,variant,['happy'],"Give me he bankname SWIFT code, please.",TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,cb074283-a45a-4286-82b4-9f685cebb84c,110_SWIFTcode_S,,seed,variant,['happy'],What is the best address for bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,1623e0fd-0222-4b77-8fb1-6c29d63d8236,110_SWIFTcode_S,,seed,variant,['happy'],I need to know what the bankname Swift code is.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,d76291b3-e51d-453a-b50b-3a2b9727f743,110_SWIFTcode_S,,seed,variant,['happy'],what is in TT wire transfer code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,d9cfb3f5-f579-4ceb-9a21-51bad7cbff68,110_SWIFTcode_S,,seed,variant,['happy'],remittance code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,7e5ca70b-cc1c-40a9-9d51-3fc1ef38db80,110_SWIFTcode_S,,seed,variant,['happy'],swiftcode,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b5b6e8cb-3552-4acd-b7f4-154bd58fc43f,110_SWIFTcode_S,,seed,variant,['happy'],what is swift code of your bank,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,8cd845ff-477c-4d30-9da8-e647c4ad5a59,110_SWIFTcode_S,,seed,variant,['happy'],What's the bankname Bank Address and SWIFT code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,ced5166c-c15d-4f80-bb51-7c1b9354db58,110_SWIFTcode_S,,seed,variant,['happy'],the bankname bank address is what may i ask,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,81ddd857-9d39-4bb7-ae65-0b34422c026e,110_SWIFTcode_S,,seed,variant,['happy'],What is the location of the bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b67e563a-d164-4953-928d-ea701b56589e,110_SWIFTcode_S,,seed,variant,['happy'],What's a bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e18e48fa-2a72-4f85-bdbb-0cc54c5f4589,110_SWIFTcode_S,,seed,variant,['happy'],Tell me the swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,ccd75ad9-1c23-4798-8e2f-c249b04a8515,110_SWIFTcode_S,,seed,variant,['happy'],what is the iban number,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,552faea9-20ab-4e0d-b98c-b29a63801b98,110_SWIFTcode_S,,seed,variant,['happy'],sort code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,7cb8912a-4536-4453-b105-cfae67a1255f,110_SWIFTcode_S,,seed,variant,['happy'],Why do I need a swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,0d6f8584-8084-48f3-be7b-01a255061a2d,110_SWIFTcode_S,,seed,variant,['happy'],What is the address of bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,8e5f7401-6708-48ca-85c9-a2318b61f7c3,110_SWIFTcode_S,,seed,variant,['happy'],Can you give me the SWIFT code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,7a15d953-5051-428a-8771-895981ae5834,110_SWIFTcode_S,,seed,variant,['happy'],How would i get the swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,dc249b16-4c87-41d7-acae-f5f7f2a7a00f,110_SWIFTcode_S,,seed,variant,['happy'],what is the swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,caedc4eb-6cd0-40f1-a63e-d418f5d1017b,110_SWIFTcode_S,,seed,variant,['happy'],Does the bank have an id number?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,6513b8d6-b624-4591-b1e7-2bff267e69a6,110_SWIFTcode_S,,seed,variant,['happy'],what is the swift code for the bank,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b3de6187-6268-4ab8-95a6-d84cd3fbf1fa,110_SWIFTcode_S,,seed,variant,['happy'],What is the bankname Swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,fecaca45-8514-4bf2-a30d-c7ce6255c865,110_SWIFTcode_S,,seed,variant,['happy'],what is code for transfer,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,a99d3774-7599-448f-a554-3b189a5a6565,110_SWIFTcode_S,,seed,variant,['happy'],what is the swift code for SC,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,a75cf766-2ebf-45ec-9666-aa84b549ce43,110_SWIFTcode_S,,seed,variant,['happy'],inward remmitance,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,4dea2776-24a5-4fa4-a51c-a32df11f768d,110_SWIFTcode_S,,seed,variant,['happy'],Explain the bankname swift code.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,38a0befb-d57d-4da1-9fca-817bb78b8eef,110_SWIFTcode_S,,seed,variant,['happy'],What is the bankname address for the bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,4bc97a07-ba32-4e8e-8fc7-c69e6ee7fdee,110_SWIFTcode_S,,seed,variant,['happy'],TT code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,bcc7feb9-dee8-43d0-98aa-d460dc446af1,110_SWIFTcode_S,,seed,variant,['happy'],bankname swift code? ✓ What's the bankname Bank Address? ✓ What's the bankname,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,8f8d3e22-8f73-4cd3-9357-37e1ca65cd80,110_SWIFTcode_S,,seed,variant,['happy'],bic code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e60dc118-90b2-4f4f-a14e-857370d1ca52,110_SWIFTcode_S,,seed,variant,['happy'],the bankname swift code does what,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,6c5be13c-bc32-4c64-964d-6e8b757523f1,110_SWIFTcode_S,,seed,variant,['happy'],can i get the swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e74314c7-1cf5-42ce-89f0-da9486f0a5e7,110_SWIFTcode_S,,seed,variant,['happy'],Can you give me a bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,11d41ae7-7075-4f7e-93e8-516e2ee8ff71,110_SWIFTcode_S,,seed,variant,['happy'],What is Panorama’s SWIFT code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,c494f17f-9139-47a1-85b6-69244ca46231,110_SWIFTcode_S,,seed,variant,['happy'],Can you tell me what the address is for bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,a2762c42-4edc-4472-9ae1-77c53f1a5ca1,110_SWIFTcode_S,,seed,variant,['happy'],Can you tell me what the Swift code is?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,4eefb0c9-3668-425b-97bd-bd2a1fc75a37,110_SWIFTcode_S,,seed,variant,['happy'],What is the swift code of the bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,00b41fm7-7335-4f7e-93e8-516e2ee8ff71,110_SWIFTcode_S,,seed,variant,['happy'],Does panorama have a SWIFT number?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,4fb38b8e-de57-4c40-a7a7-9b02dea88111,110_SWIFTcode_S,,seed,variant,['happy'],what is swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,207fc1db-425b-442c-ba98-9b6ab3ab5880,110_SWIFTcode_S,,seed,variant,['happy'],what is the swift code for my savings account?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,7407076a-7875-4ccd-8722-40c77e8ce396,110_SWIFTcode_S,,seed,variant,['happy'],iban code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,00b41fw7-7878-8f7e-93e8-516e2ee8ff71,110_SWIFTcode_S,,seed,variant,['happy'],What is the bank identification code is for Panorama?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,c7db8274-6399-4a0c-b46a-fd6410b045b0,110_SWIFTcode_S,,seed,variant,['happy'],Could you tell me the swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,f96f0670-b5a1-4930-8d99-5866de38996c,110_SWIFTcode_S,,seed,variant,['happy'],i want sort code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,c4d3b2db-8d9d-4c18-bf14-4e0db376dbb3,110_SWIFTcode_S,,seed,variant,['happy'],What is the swift code and bank address of bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,0ea5ddb0-375f-431a-8241-e1cf6883e745,110_SWIFTcode_S,,seed,variant,['happy'],whats the swift bic,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,715c47f2-f17e-46ea-85bb-f5149cc6cc29,110_SWIFTcode_S,,seed,variant,['happy'],What's the swift code of bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,4713237c-7035-43dd-b371-bb0a42f2a150,110_SWIFTcode_S,,seed,variant,['happy'],Tell me the address for Acme Bank,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,5016b7b4-3d14-4552-a742-f3f551e80952,110_SWIFTcode_S,,seed,variant,['happy'],what is code for money transfer,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,9baac978-523c-48c7-9f49-0edc5aed8ef0,110_SWIFTcode_S,,seed,variant,['happy'],how long does foreign inward remittance takes place,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,f3fb9dc7-67ad-420c-9c3c-57e924748130,110_SWIFTcode_S,,seed,variant,['happy'],where can I find can bank address,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,3e786b5b-db33-4392-97c8-5d0b33c9e58b,110_SWIFTcode_S,,seed,variant,['happy'],what is the bankname swift password,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,29803150-57a4-496f-a441-a00665dc7d63,110_SWIFTcode_S,,seed,variant,['happy'],define bankname swift code.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,9fee1cae-99ad-4a4e-8133-b34e23cd9d8a,110_SWIFTcode_S,,seed,variant,['happy'],What's the bankname swift number?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,c157cc43-2390-4b8d-8f66-73e5c0418bdb,110_SWIFTcode_S,,seed,variant,['happy'],What is the SWIFT code used for bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,9e231456-22fe-4bfa-a0ea-794f814923bc,110_SWIFTcode_S,,seed,variant,['happy'],What's the existing bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,998675e1-24e8-4707-9f6e-f5dcc2abe05c,110_SWIFTcode_S,,seed,variant,['happy'],I need to know the bankname swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,459fe1d4-0219-48e0-86eb-50552a04bb7e,110_SWIFTcode_S,,seed,variant,['happy'],What does bankname swift code mean?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,fc695c73-4bc7-44df-8dec-1c44a3e9b60b,110_SWIFTcode_S,,seed,variant,['happy'],what is bankname swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,37d29603-92ee-4bd4-ba27-ebf3b82ee80a,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the bankname code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,72c6acfb-ae89-404f-803f-0736df4cd275,110_SWIFTcode_S,,seed,variant,['happy'],Do you happen to know the bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,925db4a5-a72e-48bf-8bb9-d52d4666c53f,110_SWIFTcode_S,,seed,variant,['happy'],what info do i need for foreign remittances,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,0f26ce02-c140-4c13-9365-c9f855fe80d5,110_SWIFTcode_S,,seed,variant,['happy'],I need the bankname bank address.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,01df94f0-567d-4513-bcff-72b11314d977,110_SWIFTcode_S,,seed,variant,['happy'],foreign inward remittance,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,601d50fa-fa35-4822-b09c-ea749a27eb02,110_SWIFTcode_S,,seed,variant,['happy'],Acme Bank swift code.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,16265d3a-8e56-4689-973a-4cbcdbc2bc3a,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the swift code for bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b800202a-9049-4009-b99e-e0aeddf98aaf,110_SWIFTcode_S,,seed,variant,['happy'],what's the bankname bank address,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,3fd67c48-ecf8-4e1c-aadf-a31b1e59f680,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find information about the SWIFT code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,86fef35b-cdc9-4829-bb26-f74dc2ef527f,110_SWIFTcode_S,,seed,variant,['happy'],Where do I find the address for bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,9d27e8a1-a91b-4ec4-87fe-0af9b2030694,110_SWIFTcode_S,,seed,variant,['happy'],What's the bankname Bank Address please?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,00b41fe7-7075-4f7e-93e8-516e2ee8bg90,110_SWIFTcode_S,,seed,variant,['happy'],What is Panorama’s code for international transactions?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,6f243b83-7e66-4794-95c0-30c65d56921c,110_SWIFTcode_S,,seed,variant,['happy'],the bankname bank address is what,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,8232c1fc-109e-4767-ac6b-45bd596ba4b0,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the bankname Bank Address?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,0739ce30-f9a3-4ffc-bf50-d0a0892dc21d,110_SWIFTcode_S,,seed,variant,['happy'],hi my wife has to send me a money from foreigncountry she wants to know swift code of your bank,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,5ddac346-0e82-4fef-8c61-446fd37ac7fc,110_SWIFTcode_S,,seed,variant,['happy'],how long does foreign inward remittance,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,f4be93d6-85c4-40fc-83ca-298ef585f507,110_SWIFTcode_S,,seed,variant,['happy'],Can you tell me the swift code for bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b5d51bf0-9735-48d3-9377-eb89140b8b21,110_SWIFTcode_S,,seed,variant,['happy'],What does the Swift code mean?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,d9dcf774-8efe-448f-ae3b-aa40bdcaba16,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,dd4412f0-4b8c-4316-afa4-c173c6e64026,110_SWIFTcode_S,,seed,variant,['happy'],how is bankname swift code defined?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e000d0a7-3d85-4692-bf9a-abb61a0e5202,110_SWIFTcode_S,,seed,variant,['happy'],swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,199a1108-5ce2-466f-89e9-3336f0cbbb28,110_SWIFTcode_S,,seed,variant,['happy'],What is the code for the bankname swift?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,c32258b2-418a-437d-907b-ecd7bbfec6d1,110_SWIFTcode_S,,seed,variant,['happy'],Give me the swift code for Acme Bank.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,820441d0-c641-45a6-b50e-bb90a80f49c1,110_SWIFTcode_S,,seed,variant,['happy'],what is swift bic,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,96d77173-2b8c-4336-9a4f-ec7194113115,110_SWIFTcode_S,,seed,variant,['happy'],swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,3fba3a4a-8395-4b8d-a80e-4be2f76781ea,110_SWIFTcode_S,,seed,variant,['happy'],What and where is the Swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,ea39e3ee-90c3-4de2-8411-a865447c48e5,110_SWIFTcode_S,,seed,variant,['happy'],What us the address for the swift code for bankname?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e38c405d-63c7-411e-a360-dc8801e00f48,110_SWIFTcode_S,,seed,variant,['happy'],Inform me the bankname swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,c9cc089e-ccd1-4995-8f97-b550f7e3a26f,110_SWIFTcode_S,,seed,variant,['happy'],foreign remit,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,52f474fe-2aae-4bbc-99c3-e545dfd86097,110_SWIFTcode_S,,seed,variant,['happy'],What's the swift code for the bankname bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,24be7df4-4366-4c15-9d85-3a537ca086e4,110_SWIFTcode_S,,seed,variant,['happy'],Acme Bank swift codes what are they,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,15952dec-7c04-49c2-ad6e-58d1a22d236a,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the SWIFT code for the bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,fbdb98f2-bd15-4b96-8d45-f5ed990f5852,110_SWIFTcode_S,,seed,variant,['happy'],Can you tell me the bankname swift code if possible?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,7b27ec17-05d4-4f25-a479-27324805832e,110_SWIFTcode_S,,seed,variant,['happy'],what is a swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b3895d01-d75b-4c30-89dc-c46a4caa467a,110_SWIFTcode_S,,seed,variant,['happy'],what is swift code for my account and iban,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,bacf8abd-1a35-4abb-bec6-cae79370b6e3,110_SWIFTcode_S,,seed,variant,['happy'],Can you tell me the bankname Bank address?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,72ff561e-d909-43da-88d3-65ba72712387,110_SWIFTcode_S,,seed,variant,['happy'],my wife is in foreigncountry she wants to send me a money in my bankname account she wants to swift code of your bank,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,b4f415e4-de70-48df-adb5-e0cd83f23946,110_SWIFTcode_S,,seed,variant,['happy'],Give me the bankname swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,66c0bddd-7fd8-455e-9489-c598abc5ee79,110_SWIFTcode_S,,seed,variant,['happy'],Can you please tell me what the Swift code is?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,5199b01b-d6ec-4707-8c21-7d099ef35eec,110_SWIFTcode_S,,seed,variant,['happy'],want to know about swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,cebcd0bd-01f2-4093-aead-86f42d1a79ff,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the bankname Bank Address or Swift Code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,7dff4a28-88ea-45ed-9206-150fa80c77b6,110_SWIFTcode_S,,seed,variant,['happy'],Can you tell me what the bankname swift code is?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e1330c0a-6680-4d3b-a896-8ecd58924e50,110_SWIFTcode_S,,seed,variant,['happy'],Tell me the address for the bankname Bank please?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,09977e24-29e7-4137-814f-0dd3e20c9fe3,110_SWIFTcode_S,,seed,variant,,What is the Swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,027a8e1d-84fc-45db-80ce-114edddf214b,110_SWIFTcode_S,,seed,variant,['happy'],Show me the bankname Bank Address,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,3eadee61-22b4-4053-a709-c01a80a736f4,110_SWIFTcode_S,,seed,variant,['happy'],whats a swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,0f37c81f-d2d6-4b40-958e-ca7165cbea56,110_SWIFTcode_S,,seed,variant,['happy'],i need swift code of my account,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,054fabfc-fa62-4cad-8228-5604409752c7,110_SWIFTcode_S,,seed,variant,['happy'],Acme Bank swift,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,23eefa74-1fc3-4aab-9ab3-db40f7e315a8,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find the bankname Bank Swift Code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,f385c680-56e3-499e-bf17-0ead62cd94e8,110_SWIFTcode_S,,seed,variant,['happy'],Whats Swift,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,0850b991-1d7e-41a8-9f24-925b8f036317,110_SWIFTcode_S,,seed,variant,['happy'],What's the address for bankname bank,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,dbde1e04-40f6-4551-bc99-6d6cb11b9cb8,110_SWIFTcode_S,,seed,variant,['happy'],what is my bob sort code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,3e4602e3-2ee9-44ea-a41e-999c66ee1074,110_SWIFTcode_S,,seed,variant,['happy'],i'm confused about what swift code means.,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,e9b673f8-5453-4498-8de3-762829a31670,110_SWIFTcode_S,,seed,variant,['happy'],I want to know the bankname swift code,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,02570bf2-8261-418e-a8d5-c38bbe604bdb,110_SWIFTcode_S,,seed,variant,['happy'],swift bic,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,8484390c-6a50-443c-b318-3373223facc9,110_SWIFTcode_S,,seed,variant,['happy'],how do i know the swift code?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,52370391-c983-4172-997a-54b4ad7ce70d,110_SWIFTcode_S,,seed,variant,['happy'],What is the address and swift code for bankname Bank?,TRIGGER,2020-01-13T22:21:56
True,2020-01-13T22:21:56,90090b82-41a4-448e-90cd-9545d1cc19bb,110_SWIFTcode_S,,seed,variant,['happy'],Where can I find a swift code?,TRIGGER,2020-01-13T22:21:56
