375,bt_account_advised_pension,Message-BT-Session-Start-Mobile,Welcome message for mobile,FAILED_RESPONSE,False,0.043,True,Hi. I'm here to assist you with using BT Panorama. Please use key words when chatting with me.,Missed that last bit. Could you rephrase?,,,node0jjticit5lx2q1plq0okmb112k377175029023190167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:13.176079
376,bt_account_advised_pension,Rollover_Out_Of_Account,Rollover_Out_Of_Account,FAILED_RESPONSE,False,0.074,False,This query does not apply to this account type. Is there anything else I can help you with?,Would you like to rollover into or out of your Panorama account?,,Into account|Out of account,node01jokpsp2wds871qptlwattzbup378175029023190267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:14.031072
377,bt_account_advised_pension,Rollover_into_account,Rollover_into_account,FAILED_RESPONSE,False,0.074,False,This query does not apply to this account type. Is there anything else I can help you with?,Would you like to rollover into or out of your Panorama account?,,Into account|Out of account,node01u9b75wx3egt5uj7fsfhnvj7s379175029023190367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:14.889491
379,bt_account_advised_pension,WLIS_Class_action,WLIS Class action,FAILED_RESPONSE,False,0.130,False,We are limited by the Court’s rules in what we can say to you about the Class Action and the document you have received. I can direct you to our website for some further information about the notice.,"I can only chat in English for now. If you would prefer to speak to us in another language, call 1300 881 716 from 8:30am to 6.30pm, Monday to Friday (Sydney time) so we can assist you.",WLIS Class Action,,node0qqzz7ubbqbbz1jte1w79k433n381175029023190567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:16.578489
384,bt_account_advised_pension,bt_all_other_contact_details,Amend all other contact details option,FAILED_RESPONSE,False,0.000,False,Example Response,Which contact details would you like to update?,,Mobile number|All other details,node01btkwd3rj4rwe1cwgm4bqazk23386175029023191067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:20.934348
391,bt_account_advised_pension,bt_available_balance,bt available balances (guai),FAILED_RESPONSE,False,0.000,False,You are able to view a list of your account balances in the 'Investments' section on the navigation menu. Please select the 'Go to page' button.,"For now, I can't help with that. But I'm always learning.",Go to page|Minimum cash balance,,node0b6xuywzklg2y1vwfvqzshkeff393175029023191767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:26.962149
393,bt_account_advised_pension,bt_balance_decrease,Why has my balance decreased?,FAILED_RESPONSE,False,0.074,False,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.","You are able to view your account performance from the 'Overview' section on the navigation menu. To generate performance reports:
395,bt_account_advised_pension,bt_broken_link,Is there another link i can use,FAILED_RESPONSE,False,0.316,True,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.",This query might need a little more attention. I'll connect you with one of our helpful consultants who can assist you further. Please select the ‘Chat with consultant’ button.,Chat with consultant,Chat with consultant,node01x8eyqgpgxd7j6digvivi1e6a397175029023192167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:30.341860
409,bt_account_advised_pension,bt_client_details,How do I change my client's tax file number?,FAILED_RESPONSE,False,0.125,False,Which contact details would you like to update?,"If you'd like to add or amend your TFN, please contact your adviser, as they can update this on your behalf.",Mobile number|All other details,,node0v2zdqquxeqzd1074dph7khlha411175029023193567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:42.197471
416,bt_account_advised_pension,bt_compliance_letter,Hi i would like to obtain a letter of compliance please,FAILED_RESPONSE,False,0.079,False,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.","To download our 'Choice of super fund' form, which includes our complying fund statement:
423,bt_account_advised_pension,bt_ddo_trade,DDO Changes to trade,FAILED_RESPONSE,False,0.119,False,I can help you buy a managed fund or managed portfolio. Please select the 'Show me how' button.,To buy or sell an investment please speak to your financial adviser who will be able to assist you. You are able to view your adviser's details in the 'Account details' section on the navigation menu.,Show me how,,node0okmr2v0z07hrbkcrwvwfmubl425175029023194967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:54.773525
429,bt_account_advised_pension,bt_eidv,ID requirements for new advisers and support staff,FAILED_RESPONSE,False,0.034,False,"New advisers, support staff and paraplanners will be asked to provide and electronically verify an Australian photo identification document upon their first log in. Alternatively, they can contact us and we’ll provide instructions on how to send documents securely by either using Fileshare or a password protected email.",This query does not apply to this account type. Is there anything else I can help you with?,Chat with consultant|More information on ID requirements,,node0wzb8rxkyj1u91c8sxw6gmxdbp431175029023195567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:56:59.827967
430,bt_account_advised_pension,bt_email_disambig,I see you are asking about emails,FAILED_RESPONSE,False,0.077,False,I see you are asking about emails.,Didn't catch that. Would you mind rephrasing?,Why register again?|Resend registration email,,node013q5tixqyknu61er7yh7t9oore432175029023195667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:00.674583
431,bt_account_advised_pension,bt_employer_contribution_details,contribution details super,CONTENT_MISMATCH,True,1.000,False,"To download our 'Choice of super fund' form, which includes our complying fund statement: 1. Select 'Go to page'. 2. In the 'Deposits and contributions' section, select 'Choice of super fund' then follow the prompts. Your employer can contribute via EFT or SuperStream.  For EFT: Provide your BSB and account number, and enter 'EMPLOYER' as reference for the deposit. For SuperStream: Provide your employer with our ABN (90 194 410 365), fund name (Panorama Super) and USI (90 194 410 365 011).","To download our 'Choice of super fund' form, which includes our complying fund statement:
433,bt_account_advised_pension,bt_eofy_key_dates,End of Financial Year key dates,FAILED_RESPONSE,False,0.061,False,"For transactions to be reflected within 2024/25 annual statements, we must receive the payment by 5pm Friday 27th June 2025. We recommend submitting by Tuesday 24th June 2025 before 5pm.",I am here to help you during the end of financial year. You can chat with me by using keywords or selecting from these common queries:,EOFY information|Tax & annual statements,Key dates|Make a contribution|Tax statements & reports|Submit a Deduction notice|EOFY Information ,node03k686toq1les1jrul27ls8yog435175029023195967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:03.283037
442,bt_account_advised_pension,bt_get_to_know_pano,Get to know Panorama,FAILED_RESPONSE,False,0.000,True,Example Response,"The ABN for BT Panorama Super/Pension & BT Super Invest is 90 194 410 365
450,bt_account_advised_pension,bt_key_dates,Key dates for end of financial year,FAILED_RESPONSE,False,0.000,False,Example Response,I am here to help you during the end of financial year. You can chat with me by using keywords or selecting from these common queries:,,Key dates|Make a contribution|Tax statements & reports|Submit a Deduction notice|EOFY Information ,node01oo8ty0nsbspanr9bciybdu9n452175029023197667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:17.855033
454,bt_account_advised_pension,bt_linked_account_verification,Where do I put in the 1 cent verification code?,CONTENT_MISMATCH,True,1.000,False,A bank account can only be verified before pension commencement. I can help you verify your linked bank account to enable it for direct debits. Please select the 'Show me how' button.,A bank account can only be verified before pension commencement. I can help you verify your linked bank account to enable it for direct debits. Please select the 'Show me how' button.,Show me how|Link a bank account|Change linked bank account,Show me how,node016pypzx46qyeb12tgqypdmilv0456175029023198067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:21.293396
455,bt_account_advised_pension,bt_login_failure,what is user I'd pswd,CONTENT_MISMATCH,True,1.000,False,Please select which applies to you.,Please select which applies to you.,Change Username|Change Password|Log out,,node0qiiur4wwjybjzhqs33rba3o7457175029023198167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:22.151027
474,bt_account_advised_pension,bt_personal_tax,claim personal tax deduction,CONTENT_MISMATCH,True,1.000,False,You cannot lodge or change a notice of intent if Panorama has begun to pay you an income stream based on whole or part of the contribution.,You cannot lodge or change a notice of intent if Panorama has begun to pay you an income stream based on whole or part of the contribution.,Complete pension reset,,node08a5ki42uk9xeb5rf2tq687s1476175029023200067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:38.369585
475,bt_account_advised_pension,bt_platforms_sft,SFT,CONTENT_MISMATCH,True,1.000,False,As part of BT’s simplification we have closed the super fund Retirement Wrap. This means BT Panorama Super accounts have been transferred to another super fund called Asgard Independence Plan Division Two. For more information select 'Go to page'.,As part of BT’s simplification we have closed the super fund Retirement Wrap. This means BT Panorama Super accounts have been transferred to another super fund called Asgard Independence Plan Division Two. For more information select 'Go to page'.,Go to page|Choice of super fund form,Go to page,node01bn0mvd8mn17a1msv5jxablhyf477175029023200167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:39.217846
477,bt_account_advised_pension,bt_primary_email_postal_address,Change primary email or postal address option,FAILED_RESPONSE,False,0.087,False,You can update a client’s primary email and postal address by navigating to their ‘Client details’ section.,Which contact details would you like to update?,,Mobile number|All other details,node0k8wxn41x6t7xaaqcqvb02vb479175029023200367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:40.951982
480,bt_account_advised_pension,bt_rcr_changes,Advice fee changes ,FAILED_RESPONSE,False,0.130,False,"We now require clients to provide consent to BT when they set up or amend an advice fee arrangement, or renew an ongoing fee arrangement. For information on requesting client consent for an advice fee, select the ‘Help & Support’ button.","Your financial adviser on file is able to amend your ongoing advice fees for you. Please speak with your adviser for more information, the 'Adviser information' button will take you to their details.",Help & Support,Adviser information,node01dcbjmkux2c16nmgnieg3qnwc482175029023200667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:43.504916
495,bt_account_advised_pension,bt_technical_difficulties,"I’m getting a technical difficulties message, can you help?",FAILED_RESPONSE,False,0.102,True,"For assistance from one of our consultants, you can call 1300 881 716 (or +612 9155 4030 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).",This query might need a little more attention. I'll connect you with one of our helpful consultants who can assist you further. Please select the ‘Chat with consultant’ button.,Chat with consultant,Chat with consultant,node048ukn79flzckupqqacfqkt3r497175029023202167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:56.332068
498,bt_account_advised_pension,bt_test_navigation,how do i navigate,FAILED_RESPONSE,False,0.000,True,Example Response,A little lost. Apologies. Could you rephrase?,,,node0qw4x46qkjdie1oyv85eu287go500175029023202467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T10:57:58.863889
